date,new_hospitalized,Counthospitalized,Counthospitalized_without_release,CountHardStatus,CountMediumStatus,CountEasyStatus,CountBreath,CountDeath,total_beds,StandardOccupancy,num_visits,patients_home,patients_hotel,CountBreathCum,CountDeathCum,CountCriticalStatus,CountSeriousCriticalCum,serious_critical_new,lastUpdate
2020-04-30T00:00:00.000Z,19,378,345,112,87,179,90,6,2892,0.1307053941908714,5461,5242,1721,296,226,3,481,5,2021-04-21T06:04:26.090Z
2020-05-01T00:00:00.000Z,20,346,327,109,81,156,89,4,2892,0.1196403872752421,4405,4928,1746,299,230,3,485,5,2021-04-21T06:04:26.090Z
2020-05-02T00:00:00.000Z,14,338,331,111,67,160,90,3,2892,0.1168741355463347,3828,4833,1610,300,233,3,487,7,2021-04-21T06:04:26.090Z
2020-05-03T00:00:00.000Z,14,327,301,101,71,155,84,3,2892,0.1130705394190871,5779,4613,1591,300,236,3,487,2,2021-04-21T06:04:26.090Z
2020-05-04T00:00:00.000Z,18,309,277,97,71,141,78,3,2892,0.1068464730290456,5315,4475,1545,300,239,2,488,2,2021-04-21T06:04:26.090Z
2020-05-05T00:00:00.000Z,9,272,258,91,61,120,72,2,2892,0.09405255878284924,5224,4265,1488,300,241,2,488,0,2021-04-21T06:04:26.090Z
2020-05-06T00:00:00.000Z,15,268,249,88,61,119,70,1,2892,0.09266943291839558,5142,4127,1439,300,242,2,489,3,2021-04-21T06:04:26.090Z
2020-05-07T00:00:00.000Z,13,256,244,84,60,112,70,1,2892,0.08852005532503458,5419,3977,1423,302,243,2,490,3,2021-04-21T06:04:26.090Z
2020-05-08T00:00:00.000Z,13,244,240,78,53,113,64,6,2892,0.08437067773167359,4641,3841,1365,303,249,2,492,3,2021-04-21T06:04:26.090Z
2020-05-09T00:00:00.000Z,10,248,245,78,50,120,64,3,2892,0.08575380359612725,3106,3925,1204,304,252,2,493,5,2021-04-21T06:04:26.090Z
2020-05-10T00:00:00.000Z,14,246,229,74,51,121,66,4,2892,0.08506224066390042,6097,3797,1202,308,256,2,496,4,2021-04-21T06:04:26.090Z
2020-05-11T00:00:00.000Z,9,230,214,69,54,107,60,5,2892,0.07952973720608575,5289,3505,1208,309,261,2,499,3,2021-04-21T06:04:26.090Z
2020-05-12T00:00:00.000Z,10,220,203,66,52,102,56,3,2892,0.07607192254495158,5416,3432,1054,310,264,2,501,3,2021-04-21T06:04:26.090Z
2020-05-13T00:00:00.000Z,10,204,201,61,48,95,53,3,2892,0.07053941908713693,5383,3374,968,312,267,2,503,2,2021-04-21T06:04:26.090Z
2020-05-14T00:00:00.000Z,6,199,190,61,43,95,52,3,2892,0.06881051175656985,5779,3211,917,313,270,2,504,2,2021-04-21T06:04:26.090Z
2020-05-15T00:00:00.000Z,1,190,186,61,43,86,52,0,2892,0.0656984785615491,5004,3168,814,313,270,2,504,0,2021-04-21T06:04:26.090Z
2020-05-16T00:00:00.000Z,4,184,184,60,40,84,51,3,2892,0.0636237897648686,4369,3102,780,313,273,1,504,0,2021-04-21T06:04:26.090Z
2020-05-17T00:00:00.000Z,10,187,175,55,38,94,45,4,2892,0.06466113416320886,6530,2993,756,314,277,1,506,3,2021-04-21T06:04:26.090Z
2020-05-18T00:00:00.000Z,3,173,162,52,42,79,43,3,2892,0.05982019363762103,5996,2784,725,315,280,1,507,1,2021-04-21T06:04:26.090Z
2020-05-19T00:00:00.000Z,7,167,161,51,43,73,40,2,2892,0.05774550484094053,6127,2772,603,315,282,1,509,3,2021-04-21T06:04:26.090Z
2020-05-20T00:00:00.000Z,4,160,147,46,40,74,41,1,2892,0.05532503457814661,6059,2719,570,315,283,1,509,1,2021-04-21T06:04:26.090Z
2020-05-21T00:00:00.000Z,8,152,142,47,31,74,37,0,2892,0.05255878284923928,6343,2672,514,315,283,1,509,2,2021-04-21T06:04:26.090Z
2020-05-22T00:00:00.000Z,5,144,141,46,32,66,37,0,2892,0.04979253112033195,5198,2588,455,315,283,1,509,0,2021-04-21T06:04:26.090Z
2020-05-23T00:00:00.000Z,3,144,143,46,33,65,37,0,2892,0.04979253112033195,4603,2602,400,315,283,1,509,0,2021-04-21T06:04:26.090Z
2020-05-24T00:00:00.000Z,0,142,127,43,36,63,34,1,2892,0.04910096818810512,6907,2524,390,315,284,1,509,1,2021-04-21T06:04:26.090Z
2020-05-25T00:00:00.000Z,8,133,125,41,32,60,29,2,2892,0.04598893499308437,6306,2458,345,315,286,1,510,2,2021-04-21T06:04:26.090Z
2020-05-26T00:00:00.000Z,3,125,120,36,37,52,32,0,2892,0.04322268326417704,6265,2484,283,315,286,1,510,1,2021-04-21T06:04:26.090Z
2020-05-27T00:00:00.000Z,5,123,117,40,37,46,36,2,2892,0.04253112033195021,6312,2470,276,316,288,2,511,5,2021-04-21T06:04:26.090Z
2020-05-28T00:00:00.000Z,7,123,116,36,37,50,34,1,2892,0.04253112033195021,5390,2435,273,316,289,1,511,0,2021-04-21T06:04:26.090Z
2020-05-29T00:00:00.000Z,5,120,120,39,36,45,37,0,2892,0.04149377593360996,4548,2537,241,317,289,1,512,4,2021-04-21T06:04:26.090Z
2020-05-30T00:00:00.000Z,5,126,125,35,43,48,33,0,2892,0.04356846473029045,4772,2521,241,317,289,1,512,0,2021-04-21T06:04:26.090Z
2020-05-31T00:00:00.000Z,5,129,121,35,47,47,31,0,2892,0.04460580912863071,7132,2547,245,317,289,1,513,3,2021-04-21T06:04:26.090Z
2020-06-01T00:00:00.000Z,12,128,112,32,45,51,29,3,2892,0.04426002766251729,6362,2606,224,317,292,1,513,1,2021-04-21T06:04:26.090Z
2020-06-02T00:00:00.000Z,13,123,116,29,44,50,29,2,2892,0.04253112033195021,6370,2690,202,318,294,1,514,2,2021-04-21T06:04:26.090Z
2020-06-03T00:00:00.000Z,8,122,118,28,42,52,25,1,2892,0.04218533886583679,6293,2734,225,318,295,1,514,1,2021-04-21T06:04:26.090Z
2020-06-04T00:00:00.000Z,11,129,117,30,37,62,23,0,2892,0.04460580912863071,6701,2833,227,318,295,1,517,4,2021-04-21T06:04:26.090Z
2020-06-05T00:00:00.000Z,8,123,113,29,41,53,23,1,2892,0.04253112033195021,5538,2925,228,318,296,1,517,0,2021-04-21T06:04:26.090Z
2020-06-06T00:00:00.000Z,9,118,116,29,42,47,21,4,2892,0.04080221300138313,4954,2961,239,318,300,1,520,5,2021-04-21T06:04:26.090Z
2020-06-07T00:00:00.000Z,12,126,122,29,42,55,23,2,2892,0.04356846473029045,7550,3043,247,319,302,1,524,5,2021-04-21T06:04:26.090Z
2020-06-08T00:00:00.000Z,16,137,123,30,46,61,23,0,2892,0.04737206085753803,6393,3167,262,319,302,1,526,2,2021-04-21T06:04:26.090Z
2020-06-09T00:00:00.000Z,10,133,120,31,42,60,24,1,2892,0.04598893499308437,6648,3301,259,321,303,1,529,3,2021-04-21T06:04:26.090Z
2020-06-10T00:00:00.000Z,24,142,125,32,45,65,24,1,2892,0.04910096818810512,6816,3460,283,322,304,1,531,2,2021-04-21T06:04:26.090Z
2020-06-11T00:00:00.000Z,13,137,126,35,38,64,24,0,2892,0.04737206085753803,6839,3558,321,322,304,1,535,6,2021-04-21T06:04:26.090Z
2020-06-12T00:00:00.000Z,13,140,128,35,43,62,25,0,2892,0.04840940525587829,5678,3669,338,323,304,1,538,3,2021-04-21T06:04:26.090Z
2020-06-13T00:00:00.000Z,11,137,134,35,45,57,26,1,2892,0.04737206085753803,5054,3750,359,324,305,1,538,2,2021-04-21T06:04:26.090Z
2020-06-14T00:00:00.000Z,15,147,136,31,48,68,23,2,2892,0.0508298755186722,7569,3833,360,324,307,1,539,1,2021-04-21T06:04:26.090Z
2020-06-15T00:00:00.000Z,23,159,137,36,47,76,25,0,2892,0.05497925311203319,6581,3908,393,327,307,1,546,7,2021-04-21T06:04:26.090Z
2020-06-16T00:00:00.000Z,21,156,138,38,44,74,26,1,2892,0.05394190871369295,6824,4145,401,330,308,1,549,4,2021-04-21T06:04:26.090Z
2020-06-17T00:00:00.000Z,23,162,153,36,49,77,29,0,2892,0.05601659751037345,6514,4327,428,333,308,1,551,3,2021-04-21T06:04:26.090Z
2020-06-18T00:00:00.000Z,37,190,164,40,43,107,28,0,2892,0.0656984785615491,6784,4525,471,336,308,1,556,6,2021-04-21T06:04:26.090Z
2020-06-19T00:00:00.000Z,29,194,184,39,47,108,29,1,2892,0.06708160442600276,5734,4737,491,337,309,1,560,6,2021-04-21T06:04:26.090Z
2020-06-20T00:00:00.000Z,33,218,214,41,50,127,28,1,2892,0.07538035961272475,5022,4814,508,337,310,1,564,4,2021-04-21T06:04:26.090Z
2020-06-21T00:00:00.000Z,38,251,217,45,59,147,29,0,2892,0.0867911479944675,7744,4922,520,338,310,0,570,9,2021-04-21T06:04:26.090Z
2020-06-22T00:00:00.000Z,23,237,203,44,56,137,29,1,2892,0.08195020746887967,6877,5204,537,339,311,0,572,5,2021-04-21T06:04:26.090Z
2020-06-23T00:00:00.000Z,20,221,195,40,52,129,26,2,2892,0.07641770401106501,6529,5554,561,340,313,0,574,4,2021-04-21T06:04:26.090Z
2020-06-24T00:00:00.000Z,34,226,199,45,45,136,27,3,2892,0.07814661134163209,6553,5918,606,341,316,0,579,6,2021-04-21T06:04:26.090Z
2020-06-25T00:00:00.000Z,26,221,198,44,56,121,28,4,2892,0.07641770401106501,6644,6329,633,343,320,0,584,5,2021-04-21T06:04:26.090Z
2020-06-26T00:00:00.000Z,46,241,222,45,57,139,26,3,2892,0.08333333333333333,5490,6596,673,343,323,0,590,8,2021-04-21T06:04:26.090Z
2020-06-27T00:00:00.000Z,26,244,227,40,56,148,22,3,2892,0.08437067773167359,4985,6918,691,343,326,0,591,1,2021-04-21T06:04:26.090Z
2020-06-28T00:00:00.000Z,47,272,232,39,67,166,22,2,2892,0.09405255878284924,7517,7157,689,346,328,0,595,4,2021-04-21T06:04:26.090Z
2020-06-29T00:00:00.000Z,46,277,244,44,68,165,24,0,2892,0.09578146611341633,6878,7713,713,347,328,0,600,7,2021-04-21T06:04:26.090Z
2020-06-30T00:00:00.000Z,52,296,257,56,68,172,24,1,2892,0.1023513139695712,6548,8316,751,348,329,0,612,16,2021-04-21T06:04:26.090Z
2020-07-01T00:00:00.000Z,82,333,284,59,73,201,24,3,2892,0.1151452282157676,6341,9139,771,351,332,0,619,10,2021-04-21T06:04:26.090Z
2020-07-02T00:00:00.000Z,64,345,309,72,72,201,28,1,2892,0.1192946058091286,6707,10113,793,358,333,0,639,23,2021-04-21T06:04:26.090Z
2020-07-03T00:00:00.000Z,56,360,315,83,75,202,29,3,2892,0.1244813278008299,5633,10841,879,361,336,0,647,13,2021-04-21T06:04:26.090Z
2020-07-04T00:00:00.000Z,61,370,346,85,84,201,33,5,2892,0.127939142461964,3784,11467,962,367,341,0,656,11,2021-04-21T06:04:26.090Z
2020-07-05T00:00:00.000Z,82,428,377,94,82,252,32,2,2892,0.1479944674965422,7344,12131,952,373,343,0,669,16,2021-04-21T06:04:26.090Z
2020-07-06T00:00:00.000Z,81,450,370,90,97,263,34,8,2892,0.1556016597510374,6638,13001,1022,376,351,0,676,8,2021-04-21T06:04:26.090Z
2020-07-07T00:00:00.000Z,104,469,411,93,95,281,35,5,2892,0.1621715076071923,6401,13992,1202,378,356,0,691,21,2021-04-21T06:04:26.090Z
2020-07-08T00:00:00.000Z,91,496,437,113,89,294,38,5,2892,0.1715076071922545,6453,14907,1357,383,361,1,715,28,2021-04-21T06:04:26.090Z
2020-07-09T00:00:00.000Z,120,553,482,126,100,327,41,5,2892,0.1912171507607192,6591,15868,1643,389,366,0,747,34,2021-04-21T06:04:26.090Z
2020-07-10T00:00:00.000Z,87,563,478,130,105,328,41,4,2892,0.1946749654218534,5592,16902,1806,390,370,0,762,15,2021-04-21T06:04:26.090Z
2020-07-11T00:00:00.000Z,91,569,526,136,121,312,46,5,2892,0.1967496542185339,4821,17716,1916,395,375,0,780,20,2021-04-21T06:04:26.090Z
2020-07-12T00:00:00.000Z,124,644,540,152,125,367,47,7,2892,0.2226832641770401,7501,18495,2017,398,382,0,808,34,2021-04-21T06:04:26.090Z
2020-07-13T00:00:00.000Z,120,658,542,184,121,353,53,4,2892,0.2275242047026279,6724,19612,2251,408,386,0,851,51,2021-04-21T06:04:26.090Z
2020-07-14T00:00:00.000Z,108,644,576,190,140,314,55,7,2892,0.2226832641770401,6632,20629,2483,412,393,0,883,35,2021-04-21T06:04:26.090Z
2020-07-15T00:00:00.000Z,109,682,566,209,121,352,58,6,2892,0.2358229598893499,6494,21898,2733,418,399,1,920,47,2021-04-21T06:04:26.090Z
2020-07-16T00:00:00.000Z,136,693,579,209,132,351,59,9,2892,0.2396265560165975,6554,23101,2938,426,408,1,948,36,2021-04-21T06:04:26.090Z
2020-07-17T00:00:00.000Z,139,707,621,220,150,337,58,12,2892,0.2444674965421853,5363,23946,3163,429,420,1,974,27,2021-04-21T06:04:26.090Z
2020-07-18T00:00:00.000Z,100,714,681,236,150,328,56,8,2892,0.2468879668049793,4930,24610,3431,429,428,1,1002,32,2021-04-21T06:04:26.090Z
2020-07-19T00:00:00.000Z,156,828,699,270,144,414,73,10,2892,0.2863070539419087,7485,25030,3479,445,438,1,1068,76,2021-04-21T06:04:26.090Z
2020-07-20T00:00:00.000Z,145,824,692,264,148,412,78,12,2892,0.284923928077455,6620,25945,3819,456,450,1,1106,41,2021-04-21T06:04:26.090Z
2020-07-21T00:00:00.000Z,128,811,680,256,142,413,80,9,2892,0.2804287690179806,6556,26868,4263,464,459,1,1141,40,2021-04-21T06:04:26.090Z
2020-07-22T00:00:00.000Z,136,807,710,285,138,384,79,6,2892,0.279045643153527,6500,25020,4390,472,465,1,1195,62,2021-04-21T06:04:26.090Z
2020-07-23T00:00:00.000Z,127,824,721,312,152,360,83,16,2892,0.284923928077455,6798,20420,4185,481,481,1,1251,67,2021-04-21T06:04:26.090Z
2020-07-24T00:00:00.000Z,104,816,735,327,152,337,86,8,2892,0.2821576763485477,5706,21849,2958,487,489,1,1286,43,2021-04-21T06:04:26.090Z
2020-07-25T00:00:00.000Z,90,819,784,320,178,321,98,7,2892,0.283195020746888,4946,22019,3252,501,496,1,1307,29,2021-04-21T06:04:26.090Z
2020-07-26T00:00:00.000Z,125,894,782,310,197,387,99,11,2892,0.3091286307053942,7428,20307,3258,512,507,1,1343,44,2021-04-21T06:04:26.090Z
2020-07-27T00:00:00.000Z,140,919,791,315,182,422,94,7,2892,0.3177731673582296,6609,20629,3198,520,514,1,1388,54,2021-04-21T06:04:26.090Z
2020-07-28T00:00:00.000Z,124,904,792,321,185,398,93,8,2892,0.3125864453665284,6372,21091,3289,527,522,1,1434,53,2021-04-21T06:04:26.090Z
2020-07-29T00:00:00.000Z,122,895,785,334,173,388,95,15,2892,0.3094744121715076,6247,21654,3263,536,537,1,1481,59,2021-04-21T06:04:26.090Z
2020-07-30T00:00:00.000Z,93,865,757,317,172,376,100,15,2892,0.2991009681881051,5957,21684,3349,550,552,1,1515,39,2021-04-21T06:04:26.090Z
2020-07-31T00:00:00.000Z,118,862,776,316,172,374,92,14,2892,0.2980636237897649,5784,21718,3347,554,566,1,1543,31,2021-04-21T06:04:26.090Z
2020-08-01T00:00:00.000Z,106,870,815,336,165,369,92,14,2892,0.3008298755186722,4947,21688,3416,563,580,0,1587,53,2021-04-21T06:04:26.090Z
2020-08-02T00:00:00.000Z,140,947,829,348,171,428,98,12,2892,0.3274550484094053,7322,19742,3597,571,592,0,1632,56,2021-04-21T06:04:26.090Z
2020-08-03T00:00:00.000Z,109,922,788,326,147,448,92,15,2892,0.3188105117565698,6639,20002,3360,580,607,0,1671,43,2021-04-21T06:04:26.090Z
2020-08-04T00:00:00.000Z,111,888,773,340,165,383,96,11,2892,0.3070539419087137,6745,20187,3261,584,618,0,1724,63,2021-04-21T06:04:26.090Z
2020-08-05T00:00:00.000Z,141,902,782,353,164,385,103,10,2892,0.3118948824343015,6352,20451,3184,596,628,0,1758,41,2021-04-21T06:04:26.090Z
2020-08-06T00:00:00.000Z,111,885,774,355,152,378,95,9,2892,0.3060165975103735,6439,20224,3333,604,637,2,1796,47,2021-04-21T06:04:26.090Z
2020-08-07T00:00:00.000Z,120,888,815,367,159,362,103,12,2892,0.3070539419087137,5446,20519,3535,613,649,2,1835,47,2021-04-21T06:04:26.090Z
2020-08-08T00:00:00.000Z,99,902,865,386,177,338,99,13,2892,0.3118948824343015,4537,20791,3346,616,662,2,1877,51,2021-04-21T06:04:26.090Z
2020-08-09T00:00:00.000Z,146,1004,849,385,199,419,108,8,2892,0.34716459197787,7231,19282,3441,630,670,2,1924,52,2021-04-21T06:04:26.090Z
2020-08-10T00:00:00.000Z,104,939,813,391,183,365,108,15,2892,0.3246887966804979,6454,19826,3230,637,685,3,1960,51,2021-04-21T06:04:26.090Z
2020-08-11T00:00:00.000Z,104,903,784,372,191,340,109,11,2892,0.3122406639004149,6784,20708,3206,641,696,1,2003,43,2021-04-21T06:04:26.090Z
2020-08-12T00:00:00.000Z,110,879,759,370,171,337,106,16,2892,0.3039419087136929,6212,21067,3343,647,712,4,2041,46,2021-04-21T06:04:26.090Z
2020-08-13T00:00:00.000Z,144,890,785,370,178,342,107,16,2892,0.3077455048409405,5980,21313,3387,659,728,3,2086,61,2021-04-21T06:04:26.090Z
2020-08-14T00:00:00.000Z,117,891,809,368,179,342,102,12,2892,0.308091286307054,4975,21717,3350,663,740,3,2121,43,2021-04-21T06:04:26.090Z
2020-08-15T00:00:00.000Z,119,921,876,382,180,358,109,10,2892,0.3184647302904564,4338,21692,3491,672,750,3,2157,48,2021-04-21T06:04:26.090Z
2020-08-16T00:00:00.000Z,133,989,845,375,195,418,106,20,2892,0.3419778699861688,6799,20607,3435,682,770,3,2204,52,2021-04-21T06:04:26.090Z
2020-08-17T00:00:00.000Z,107,948,825,392,183,372,108,4,2892,0.3278008298755187,5669,21333,3179,688,774,113,2252,62,2021-04-21T06:04:26.090Z
2020-08-18T00:00:00.000Z,142,956,823,399,185,370,113,14,2892,0.330567081604426,5812,21914,3115,698,788,121,2307,64,2021-04-21T06:04:26.090Z
